image_name,upper_corner,lower_corner,all_center,upper_angle,middle_angle,lower_angle,lower_distance
CFD-BF-206-143-N.jpg,225.0199991,223.0358716,424.0015528,64.7090806,112.8699794,48.42026204,649.0416869
CFD-BF-207-004-N.jpg,226.0022124,222.0022522,421.0058874,58.66944154,108.777102,52.82224454,599.1448072
CFD-BF-208-266-N.jpg,235,227,390.005964,57.94097166,107.6284066,63.05691693,528.9006579
CFD-BF-209-172-N.jpg,227.0198229,225.0199991,428,57.63327435,104.8940287,53.43960542,603.3438897
CFD-BF-210-130-N.jpg,249.0180716,244.0184419,433.0376182,62.38895694,115.8233997,55.57786538,627.8055776
CFD-BF-211-168-N.jpg,230.2172887,225.2221126,441.129192,60.76105672,106.5698646,48.65107061,661.4367909
CFD-BF-212-315-N.jpg,237.2108766,232.1745033,434.1152813,59.14173166,110.5241143,53.64890782,618.4984033
CFD-BF-213-188-N.jpg,229.0196498,225.0355527,451.004065,57.28152147,107.1719306,49.33175818,644.4842745
CFD-BF-214-308-N.jpg,226.0353955,220.0363606,435.0246331,61.45039611,109.9627554,47.49483754,650.4430252
CFD-BF-215-177-N.jpg,255,247.0020243,430.0043103,62.50518608,109.3642874,57.20296126,627.7562396
CFD-BF-216-132-N.jpg,210.0856968,204.0882162,426.0056611,53.14199438,104.4900619,49.35580168,580.7054366
CFD-BF-217-189-N.jpg,231,226,415,59.17827758,108.063145,55.23167182,589.0661531
CFD-BF-218-207-N.jpg,240.0187493,233.0343322,414.0057832,60.44131123,113.057453,57.12535947,586.3823857
CFD-BF-219-137-N.jpg,238.0525152,231.0541062,424.0193054,59.64946399,105.0928055,54.87353902,613.8612515
CFD-BF-220-161-N.jpg,246.0731599,241.0518616,446.0059969,62.27220936,107.4226696,52.10759398,664.7369488
CFD-BF-221-223-N.jpg,244.1311123,238.1344158,451.2971366,62.00951659,111.5626357,50.3940411,671.0138359
CFD-BF-222-240-N.jpg,235.1042322,229.1069619,416.0481521,61.76039648,107.8146234,54.05580639,616.3071107
CFD-BF-223-250-N.jpg,233.0021459,227.0022026,433.034879,57.3524628,110.6627405,53.43486426,600.9453462
CFD-BF-224-002-N.jpg,253,248,414.0256035,69.7141144,105.0841854,55.43700326,667.9629232
CFD-BF-225-192-N.jpg,249,244,459.0650235,60.308252,108.9532074,52.19127778,667.4464341
CFD-BF-226-119-N.jpg,228.1074308,221.1108319,351.1495434,59.98226366,105.2262925,69.43309933,488.8568539
CFD-BF-227-137-N.jpg,239.002092,234.0085469,433.0228231,60.90519421,113.3032812,53.13010235,626.0291027
CFD-BF-228-212-N.jpg,237.2108766,231.2163489,423.2009393,57.18905682,110.6610478,57.41996622,580.0398729
CFD-BF-229-179-N.jpg,240.0520777,233.0772404,420.164906,59.70053026,109.0902352,56.46810787,598.1297646
CFD-BF-230-189-N.jpg,257.0019455,251,457.0163923,63.69862788,114.9215335,52.39746331,684.1671424
CFD-BF-231-202-N.jpg,237.1708245,230.1760196,390.0996537,59.91991863,106.0846408,62.25736089,549.8429303
CFD-BF-232-187-N.jpg,234.0085469,227.0088104,420.0046295,60.91520003,106.3306666,53.12903504,614.687841
CFD-BF-233-116-N.jpg,242.0330556,235.0340401,408.0176451,59.64480653,112.1830113,60.13073161,565.4892301
CFD-BF-234-167-N.jpg,247.0506021,240.0520777,402.0727032,62.31584692,107.0864486,61.01241548,580.4296191
CFD-BF-235-168-N.jpg,228.0087718,224.0022321,447.0044247,58.86637725,105.2829617,48.52265914,653.0296945
CFD-BF-236-177-N.jpg,234.01923,228.019736,449.0014793,59.99053681,105.6256503,48.76692318,666.6225262
CFD-BF-237-172-N.jpg,237,232,429.0233787,60.46203188,110.137916,53.52798811,619.269665
CFD-BF-238-190-N.jpg,258.0174413,252.0178565,436.0237536,64.55231557,111.6857774,56.09617627,653.0135211
CFD-BF-239-180-N.jpg,228,222.0022522,427.0039999,57.21871217,109.4603242,52.82095546,595.4296064
CFD-BF-240-179-N.jpg,236.0021186,230.0021739,409.0162591,59.92167241,112.7339998,57.52696122,573.6301026
CFD-BF-241-222-N.jpg,228.019736,222.0202693,418.0767327,58.66803308,106.101626,53.44352997,594.740674
CFD-BF-242-154-N.jpg,224,219,434.0057009,56.21197196,105.6406096,51.10675103,607.6934437
CFD-BF-243-164-N.jpg,239.1024885,233.1051265,452.2142907,59.11158073,108.7607454,50.59678861,659.9006094
CFD-BF-244-231-N.jpg,236.1355543,229.1396954,426.0511853,57.21366576,106.1907626,55.87011256,596.9036739
CFD-BF-245-178-N.jpg,237.0337529,232.0193957,417.0017065,58.65128126,109.14836,57.71504226,581.20405
CFD-BF-246-170-N.jpg,254,248,420.0516746,67.37590174,109.8896617,55.83344914,650.1814254
CFD-BF-247-179-N.jpg,225.0199991,218.0091741,396.1076833,56.7041439,104.6496369,58.60355596,539.7385716
CFD-BF-248-149-N.jpg,246.018292,239.0188277,423.0048543,66.14862891,112.0719776,53.03492673,649.1881501
CFD-BF-249-091-N.jpg,238.0084032,231.0086578,440.0171107,56.49028179,106.6481504,54.34134989,607.0320398
CFD-BF-250-121-N.jpg,253.0177859,246.018292,416.0037878,58.53117851,109.1507112,64.09195766,562.6945094
CFD-BF-251-211-N.jpg,208.0865205,203.0886506,432.0394066,55.49110465,107.8373014,46.03092436,614.5124465
CFD-BF-252-191-N.jpg,230.2628932,225.2687284,447.1468073,62.77996486,106.9118617,46.42498415,689.8155393
CFD-BF-253-202-N.jpg,241.0746772,236.1037907,429.1310009,66.94857664,112.7691444,50.45745971,670.7085594
CFD-BF-254-201-N.jpg,242.0516474,237.0527367,472.0174399,59.46639422,110.32161,48.27039162,688.6028942
CFD-BF-255-140-N.jpg,231.0541062,225.0555487,421.0066889,56.47568508,104.2215001,56.01747961,580.6157733
CFD-BM-001-007-F.jpg,244.0081966,236.0084744,417.1630378,58.89383362,102.9013744,59.11765728,587.7564156
CFD-BM-001-011-HO.jpg,258.0174413,254.0314941,400.0062695,68.08038688,116.839484,61.83854213,600.6267605
CFD-BM-001-014-N.jpg,250.0179994,244.0184419,438.0060697,62.89607417,107.4726969,54.17831264,654.3865932
CFD-BM-001-022-A.jpg,247.0020243,241.0020747,423.1590012,61.99524764,111.2016741,56.87028031,611.3930764
CFD-BM-002-002-F.jpg,274.0164229,267.0168534,447.0464855,65.75415703,108.8403986,58.07063118,676.9513571
CFD-BM-002-007-HO.jpg,288.1405907,286.1415734,403.182942,75.26366094,128.2061005,66.65892934,622.2661023
CFD-BM-002-011-HC.jpg,283.007067,279.0017921,408.1637274,73.29834419,122.4564291,64.60495577,628.7716699
CFD-BM-002-013-N.jpg,270.0074073,264.0075756,457.0175425,67.9128284,116.2403305,53.63883233,704.7938162
CFD-BM-002-016-A.jpg,273.0897288,268.0671558,442.0856436,70.08022703,118.3042587,56.197648,686.7769968
CFD-BM-003-003-N.jpg,235.1361308,230.1390884,450.0188825,60.06626679,107.7516657,49.24387475,665.5734563
CFD-BM-003-021-HO.jpg,245.0734584,244.0512241,429.0200746,68.11767351,118.5770812,52.30296316,658.946698
CFD-BM-003-030-A.jpg,238.0525152,234.0769104,406.006066,61.42228097,109.9088408,58.47155525,583.0379997
CFD-BM-003-031-F.jpg,242,237,460.0185169,62.04400882,106.1070667,48.49423095,698.7914151
CFD-BM-004-002-N.jpg,193.165732,190.1683465,382.3182198,54.59994191,110.4699284,51.28697116,516.3347596
CFD-BM-005-003-N.jpg,237.0759372,231.0779089,407.235704,59.74632235,104.1677849,58.56736716,578.4805631
CFD-BM-005-005-HO.jpg,249.0180716,246.018292,411.1194983,66.52969452,112.8973384,57.62711985,617.2946313
CFD-BM-005-010-A.jpg,251.0717029,246.0731599,448.0494771,67.79912442,113.9001165,49.79833391,703.2300037
CFD-BM-005-016-F.jpg,227.0352396,219.020547,439.0800909,55.40097016,94.90706496,50.82270424,626.3383724
CFD-BM-009-002-N.jpg,226.0199106,222.0360331,395.0402538,58.3050877,107.0834936,59.03624347,546.9782443
CFD-BM-009-003-HO.jpg,258.001938,256.0019531,388.0252367,68.63225805,118.2672497,65.10838391,576.2448339
CFD-BM-009-006-HC.jpg,248,245.0020408,392,64.94108991,115.3540873,63.10019582,565.7332862
CFD-BM-009-008-A.jpg,245.0183667,241.0186715,388.0192215,65.73336785,118.6365431,61.76267317,568.7573431
CFD-BM-009-009-F.jpg,233.1372986,227.1409254,412.0111489,59.4077543,104.388696,56.10006876,589.8643021
CFD-BM-010-003-N.jpg,240.0020833,235,454.0047618,64.56047241,110.8217818,47.34537092,700.2260668
CFD-BM-010-004-HO.jpg,248.07257,247.0728637,407.4746901,72.8865497,120.9276871,54.46067745,642.1539048
CFD-BM-010-015-F.jpg,239.0334705,235.0340401,425.0206084,68.37005779,119.8104062,49.98508634,659.9557707
CFD-BM-010-019-A.jpg,225.1421773,221.144749,454.0529276,67.6343932,115.3172157,41.85707664,732.2197133
CFD-BM-011-013-F.jpg,237.0337529,230.03478,389.2423282,61.82932795,105.1580256,60.54619196,559.8757491
CFD-BM-011-016-N.jpg,246,242,404.0186962,65.52787122,119.9001728,58.51300889,595.1649699
CFD-BM-011-017-HO.jpg,268.0167905,267.0168534,409.0192374,75.15452007,131.9622931,59.09778563,639.856928
CFD-BM-011-019-HC.jpg,262.0076335,260.0076922,405.0042372,71.97969419,129.7216197,59.81600708,619.3982936
CFD-BM-011-020-A.jpg,240.0020833,235.0021276,405,65.8369111,120.983162,55.46398522,604.1644421
CFD-BM-012-018-N.jpg,236,233,386.001938,58.7363613,111.6999061,66.11263049,518.8624718
CFD-BM-013-002-N.jpg,238.0336111,232.0344802,446.005585,60.72566569,114.9008492,50.13100707,650.2892105
CFD-BM-013-004-HO.jpg,240.208243,237.2108766,424.0525629,65.29606205,121.7441275,52.7593184,625.0169944
CFD-BM-013-014-HC.jpg,254.0964384,252.0972035,426.1279856,66.40777665,122.2548468,56.71548165,627.4289386
CFD-BM-013-016-A.jpg,228.019736,221.0203611,419.1032617,58.70429779,111.2960902,52.8191693,591.6801114
CFD-BM-013-019-F.jpg,230.0021739,223.0022421,423.0391443,56.04584779,102.4777257,55.14372125,583.7331221
CFD-BM-015-012-A.jpg,234.0085469,231.0086578,411.0018382,59.03624347,121.261342,58.32168787,560.9707752
CFD-BM-015-014-F.jpg,233.0772404,231.0779089,382.0932511,57.8577139,113.7105993,67.32816121,498.2879428
CFD-BM-015-015-N.jpg,241.0186715,237.0189866,425.1441352,57.82901726,109.6639133,58.75122234,579.8034015
CFD-BM-015-016-HO.jpg,258.0077518,257.007782,411.2146505,67.57106772,123.5271685,60.78732375,601.6236998
CFD-BM-015-017-HC.jpg,246.018292,243.0082303,429.0038167,60.82232893,115.9473813,57.38404201,600.8203538
CFD-BM-016-030-F.jpg,251.0179276,246.018292,439.0061022,67.66864828,117.5660519,51.40952351,676.5138102
CFD-BM-016-036-N.jpg,246.0020325,241.0020747,360.0425412,65.17065341,114.5049402,70.18247165,517.8318481
CFD-BM-016-040-HO.jpg,267.0917445,264.1211843,404.0059272,72.51872962,131.0834875,61.02280255,620.2705474
CFD-BM-016-042-A.jpg,242.1012185,237.0759372,421.0060481,65.86128465,118.876631,52.94447515,639.1688719
CFD-BM-017-021-N.jpg,278.0017986,274.0018248,437,68.42259842,122.2818965,60.37651438,654.5963673
CFD-BM-017-035-A.jpg,267.0468124,263.0475242,379.0621693,69.5229853,133.5192252,69.51034863,547.4553142
CFD-BM-017-052-HC.jpg,283.0159006,280.016071,412.0619289,70.39196464,129.855647,66.5018548,606.8684449
CFD-BM-017-064-F.jpg,251.007968,245.0081631,417.0348636,59.11591162,113.7089226,62.72093901,568.7900906
CFD-BM-018-001-N.jpg,228.0087718,224.0200884,427.0656836,54.48768791,107.9212346,56.26037889,565.7338988
CFD-BM-018-004-HC.jpg,250,248.0020161,437,59.60356926,122.1624471,58.70213064,595.72859
CFD-BM-018-007-HO.jpg,255.0176464,253.0177859,440.0338058,63.9873134,127.3499511,56.07114566,630.99036
CFD-BM-018-012-A.jpg,228.0087718,223.0089684,452.0038167,56.3883897,110.7444887,49.11762371,632.2980883
CFD-BM-018-040-F.jpg,236.019067,229.0196498,437.0319113,51.29110563,99.17493357,59.95765742,556.0050427
CFD-BM-019-002-N.jpg,254.0078739,249.0180716,404.0426022,66.33198722,114.2340447,60.49826569,600.2385476
CFD-BM-019-004-HO.jpg,267.1198233,265.1527861,430.0976058,76.03303253,121.3257486,53.93425827,699.0821337
CFD-BM-019-008-HC.jpg,276.0887538,273.0659261,450.0245208,72.83960346,120.4980831,54.5089496,716.2750344
CFD-BM-019-045-A.jpg,246.018292,241.0186715,438.0057997,64.33947014,117.1091286,52.07829333,656.7529838
CFD-BM-019-049-F.jpg,245.0326509,240.033331,440.0175863,58.79396625,107.4249858,55.70848798,622.6008537
CFD-BM-020-001-N.jpg,243.0514349,240.0749883,401.0357092,60.45402685,112.5474727,63.18460745,556.4772821
CFD-BM-020-016-F.jpg,233.0343322,228.019736,411.0392124,59.99002684,111.5019442,56.18296924,581.2293487
CFD-BM-020-024-HC.jpg,235.0085105,234.01923,395.0643574,62.0587936,120.7792297,60.52910012,549.895081
CFD-BM-020-026-HO.jpg,248.0503981,247.0728637,407.1182051,67.45153395,125.9721536,58.18230457,598.7464218
CFD-BM-020-037-A.jpg,238.0189068,236.019067,401.0072201,64.64106956,124.1489657,57.63131475,581.0684817
CFD-BM-021-009-HC.jpg,266.0075187,264.0075756,403.018841,71.01746267,125.4923608,62.38948544,611.6170265
CFD-BM-021-021-N.jpg,252.0495983,248.032256,428.0176491,63.59871273,117.6678362,57.08282651,618.087544
CFD-BM-021-022-HO.jpg,269,267,401.0017857,71.62353258,128.7610721,63.43494882,605.0750932
CFD-BM-021-026-A.jpg,246,242.0020661,435.0060838,66.22715488,116.0737406,51.74412803,664.3925682
CFD-BM-021-029-F.jpg,240.0187493,235.0085105,417.0755895,60.36505881,107.6008438,57.31259493,596.298019
CFD-BM-022-004-HC.jpg,254.0078739,252.0019841,425,64.03655009,119.4877116,58.82517561,611.3204581
CFD-BM-022-014-F.jpg,241.0020747,236.0084744,458.004065,57.74587237,104.712047,51.61365898,653.0957668
CFD-BM-022-022-N.jpg,238.0525152,235.0531855,465.0693757,57.88648253,107.2974933,49.91443443,668.9441896
CFD-BM-022-027-HO.jpg,259.0077219,257.0019455,438.0387617,67.44899895,121.8050845,55.25119323,659.6593911
CFD-BM-022-030-A.jpg,241.0746772,237.0759372,483.0716225,60.55739702,110.6468785,45.88233397,724.1300669
CFD-BM-023-006-HO.jpg,254.0492078,251.0318705,388.0018382,68.58319499,123.0335318,63.18567127,572.9281
CFD-BM-023-011-A.jpg,243.1316516,238.1029189,388.0730748,63.45745011,118.7440294,62.67243274,554.4459932
CFD-BM-023-029-N.jpg,244.0020492,238.0021008,410.0042372,61.6312153,111.1759245,58.95658762,589.0184412
CFD-BM-023-034-HC.jpg,263.0684322,261.0689564,411.1531989,68.9649652,125.6757426,61.1298531,615.739244
CFD-BM-023-039-F.jpg,240.0749883,232.0775732,428.085646,60.22151188,105.6348597,53.94018346,624.5911031
CFD-BM-024-001-N.jpg,234.0021367,229.0021834,454.0056337,57.53936817,105.2086595,50.00628219,649.1031641
CFD-BM-024-018-A.jpg,230.0086955,227.0088104,417.0224473,60.59873326,120.0496255,53.88748879,594.8594251
CFD-BM-024-061-HO.jpg,244.0737593,239.1024885,432.0238318,62.87888601,111.4091736,53.61979795,635.8882366
CFD-BM-024-104-F.jpg,235.1042322,227.1079039,422.1569071,53.84803873,99.28538966,59.53623264,558.4830742
CFD-BM-024-113-HC.jpg,251.007968,247.018218,464.1420359,62.01194326,115.7322872,51.05970037,681.9400994
CFD-BM-025-004-HC.jpg,259.0308862,257.0311265,430.0016129,66.50068582,118.7790449,57.54496394,637.5404237
CFD-BM-025-035-N.jpg,244.0327847,239.0334705,406.15418,59.99747685,106.5636194,61.92094458,570.5324099
CFD-BM-025-040-HO.jpg,263.0304165,262.017175,414.0819539,68.99109856,123.3971586,60.75334873,617.9106919
CFD-BM-025-045-A.jpg,243.0020576,240.0020833,422.0178058,60.08048148,110.3376619,58.44872849,596.2607692
CFD-BM-025-051-F.jpg,250.0079999,246.0020325,454.0389911,59.65136695,104.9280424,54.36749915,651.5984776
CFD-BM-026-002-N.jpg,252.0178565,246.0325182,440.0055872,61.19935011,111.9806454,55.86535392,635.1787588
CFD-BM-026-006-HC.jpg,286.0069929,283.007067,427.0105734,69.22286349,124.7676294,65.0260583,631.8128003
CFD-BM-026-009-HO.jpg,283.007067,281.0071173,431.0054834,69.90782391,127.0350147,62.83709232,640.7403628
CFD-BM-026-017-A.jpg,258.001938,253.0019763,414.0055835,62.00731215,115.7017303,63.72769062,580.6742928
CFD-BM-026-041-F.jpg,269.0167281,262.017175,446.0037878,60.53091587,109.552368,61.203724,628.0740602
CFD-BM-027-001-N.jpg,211.0023697,208,438.0723128,60.01836063,114.1997033,43.88365324,654.9569912
CFD-BM-028-002-N.jpg,217.0207363,212.0212254,392.3117356,58.66553396,105.577958,55.02384405,552.2255076
CFD-BM-028-012-A.jpg,207,203,410.0443906,55.70564293,109.2914431,49.9328386,568.7629797
CFD-BM-028-028-HO.jpg,217.1865558,215.1882896,382.6101259,60.64589058,112.0466697,56.90142495,535.9264163
CFD-BM-028-031-HC.jpg,222.0202693,220.0090907,382.31257,61.41202458,113.5898973,58.34620803,538.4596318
CFD-BM-028-050-F.jpg,211.0094785,202.0099007,344.7673819,52.00381975,95.15157992,72.54167784,424.2157371
CFD-BM-029-020-F.jpg,226,221,408.1007655,55.50562606,104.1284181,58.30141383,548.5665524
CFD-BM-029-024-N.jpg,232.1378901,228.1074308,414.2160652,58.48775267,108.8866681,56.89033296,574.29158
CFD-BM-029-026-HC.jpg,229.1069619,226.079632,406.1632965,58.91924248,110.7843013,57.50445301,561.2675367
CFD-BM-029-029-HO.jpg,234.1367122,232.1745033,412.2363321,63.20728744,116.7429065,54.88238865,594.167685
CFD-BM-030-003-N.jpg,243.0082303,240.0083332,447.0166655,63.73858126,117.3448911,50.57121347,667.6338078
CFD-BM-030-004-HO.jpg,269.0018587,267.0018727,458.2106809,72.9739951,129.0270287,51.35339821,728.7751217
CFD-BM-030-008-HC.jpg,272.0294102,271.0166047,446.0672079,73.18668649,129.6990735,54.40618292,701.533152
CFD-BM-030-041-A.jpg,265,261,423.1112146,71.58251785,125.5816647,56.64533333,660.3963825
CFD-BM-030-065-F.jpg,257.1944789,252.1983346,408.0637214,62.64919952,115.7327255,64.17474889,575.5283293
CFD-BM-031-003-N.jpg,247.018218,244.0184419,419.0360827,59.71623159,112.375213,61.11101255,578.7070306
CFD-BM-031-004-HO.jpg,260,259,404.0657757,68.55478532,126.6487217,62.33510063,592.7985811
CFD-BM-031-009-HC.jpg,257.0019455,257.0019455,420.0360767,66.3646707,125.9641894,59.78252959,608.4998678
CFD-BM-031-030-A.jpg,244.0020492,241.0020747,383.0326048,61.51076115,123.6713473,67.44778223,516.390855
CFD-BM-031-034-F.jpg,237.0337529,229.0349318,395.1351906,52.93499042,100.6026257,69.49263173,493.2677715
CFD-BM-032-007-HO.jpg,265.0018868,263.0019011,420.180961,73.04450893,124.2834723,56.92835394,657.7620088
CFD-BM-032-010-HC.jpg,267.1516423,264.1211843,425.0108167,71.02828161,123.3749792,57.61628533,658.0148804
CFD-BM-032-015-A.jpg,245.0734584,241.0746772,383.0062765,65.04177084,115.4261226,63.6674117,555.6658936
CFD-BM-032-024-N.jpg,242.0185943,237.0084387,414,63.90250267,110.6286953,55.75685143,618.2851455
CFD-BM-032-039-F.jpg,240.0187493,234.01923,396.0415828,61.53901409,108.9768818,60.78309831,564.540377
CFD-BM-033-003-N.jpg,254.0177159,250.031998,422.0044642,67.8098223,118.7613016,55.8206482,643.1804616
CFD-BM-033-026-HC.jpg,253.1264506,252.1606631,430.0107953,70.44788866,122.8939797,53.22281389,665.5204815
CFD-BM-033-029-HO.jpg,248.032256,245.0326509,454.0427259,68.46464238,119.6353428,48.14779973,710.4724209
CFD-BM-033-032-A.jpg,243.0514349,240.0520777,449.0043477,63.09121138,112.2673676,50.65472534,671.1207649
CFD-BM-033-038-F.jpg,251.007968,245.0081631,432.0239673,63.48647167,110.4890834,55.25861591,640.2573508
CFD-BM-034-025-F.jpg,238.0525152,234.0534127,380.0649528,59.31131337,112.0836471,67.61407317,509.2436028
CFD-BM-034-031-N.jpg,253.0177859,249.0180716,428.0106467,65.77394411,120.2240298,55.72540478,637.8441014
CFD-BM-034-033-HO.jpg,259.0694887,258.0484451,412.0016949,72.94985269,131.91679,57.01510314,639.4447843
CFD-BM-034-035-HC.jpg,255.0019608,255,400.0184512,72.15173228,133.3270537,59.07297153,609.9496408
CFD-BM-034-040-A.jpg,241,238.0021008,379.0644994,62.91893555,118.6647281,65.62392046,530.1855438
CFD-BM-036-003-N.jpg,248.0503981,242.0516474,405.0814568,62.9743779,116.0677154,60.50268696,579.0723168
CFD-BM-036-004-HO.jpg,265.0075471,263.0171097,414,74.00382927,127.0509507,57.54081605,652.197777
CFD-BM-036-007-HC.jpg,266.0018797,263.0019011,412,68.39919441,127.0435143,62.08143121,606.1578854
CFD-BM-036-037-A.jpg,250.0079999,245.0183667,423.0190134,64.94189267,115.3639427,55.97922121,631.0504051
CFD-BM-036-045-F.jpg,238.0525152,231.0541062,454.1127235,57.73139018,102.6338021,50.57756418,650.1208373
CFD-BM-037-033-N.jpg,251.1274577,246.0995733,437.1208511,60.58052032,105.512558,57.01688564,627.7221416
CFD-BM-037-036-HO.jpg,270.0166662,268.0074626,397.1673511,68.42849641,119.5958787,67.63346649,579.7964061
CFD-BM-037-038-HC.jpg,269.417891,267.4210164,389.4331135,68.63020251,119.7567773,69.26726473,566.8753043
CFD-BM-037-041-A.jpg,255.0019608,250.002,358.0021097,62.86934289,112.5133673,78.31443245,491.9086267
CFD-BM-037-088-F.jpg,273.1830888,269.1505155,461.042497,65.39703353,114.237228,56.21455654,689.6869552
CFD-BM-038-001-N.jpg,225.0799858,220.081803,406.0441081,63.73225561,111.3427797,51.28680345,612.909957
CFD-BM-038-004-HC.jpg,242.0743687,239.0522955,414.0914104,69.72000593,121.0784689,52.47270343,641.7881927
CFD-BM-038-007-HO.jpg,251.0318705,250.031998,410.1277899,75.31320529,126.4196569,53.46944228,659.1029851
CFD-BM-038-017-F.jpg,234.0769104,228.0789337,383.185256,64.70706359,108.3496231,58.5403651,571.1071849
CFD-BM-038-038-A.jpg,211.0379113,206.0388313,409.0280456,65.54347783,113.0327566,44.93582902,639.3428049
CFD-BM-039-029-N.jpg,256.0703028,251.0717029,438.0248903,67.16246101,113.0139717,53.49772946,673.303788
CFD-BM-039-031-HC.jpg,268.1193764,265.1207272,429.0430132,70.89558443,122.1705003,57.20242522,661.5248434
CFD-BM-039-034-HO.jpg,280.016071,278.0161866,428.0015674,75.81634969,126.8580376,58.24524104,681.802327
CFD-BM-039-037-A.jpg,241.0518616,235.0531855,432.0548763,65.22923716,115.8785478,50.61177135,656.2108631
CFD-BM-039-044-F.jpg,281.0444805,276.0452861,451.0409015,71.84663283,119.445996,55.81212795,712.0158272
CFD-BM-040-002-N.jpg,233.0536419,226.055303,389.1530163,60.83483817,113.9140873,59.79923481,542.8524971
CFD-BM-040-013-A.jpg,236.0338959,230.03478,407.0741523,62.63940698,117.3568477,55.62784718,588.9407741
CFD-BM-040-030-HO.jpg,240.0749883,238.0756182,417.1713157,66.62204046,121.9837469,53.52703794,620.7880199
CFD-BM-040-032-HC.jpg,243.0514349,239.0753019,408.0232765,64.3456689,121.4619681,57.46979709,588.0727916
CFD-BM-041-030-F.jpg,241.0518616,236.0529602,421.0016835,56.96476031,103.1797747,60.20463627,574.6900809
CFD-BM-041-035-N.jpg,235.0085105,230.0195644,427.0170928,58.46316656,104.8399392,54.87489037,604.5678186
CFD-BM-041-041-HO.jpg,235.0531855,232.0538731,423.0044642,62.68405472,111.8344805,53.03249465,622.265778
CFD-BM-041-045-HC.jpg,242.1321953,239.1338537,410.0066889,63.54278297,111.0386843,57.68009356,601.7674312
CFD-BM-041-048-A.jpg,228.054818,224.0557966,391.0178557,59.87764927,107.2036553,59.34326386,553.156391
CFD-BM-043-014-A.jpg,239.0083681,236.0084744,424.0054338,60.09376474,119.3694473,56.41471839,593.5290769
CFD-BM-043-071-N.jpg,254.0078739,249.008032,425.0340865,61.0854033,115.1885011,60.3730328,595.4236558
CFD-BM-043-072-HC.jpg,265,262,414.0151506,67.51113848,127.9243914,62.00478315,604.6165825
CFD-BM-043-076-HO.jpg,265.0018868,263.0019011,405.001845,68.12485876,130.5870579,63.9840131,587.5739506
CFD-BM-044-001-N.jpg,226.0088494,223.0089684,405.0724866,59.767534,108.0000022,55.69997474,574.9961788
CFD-BM-044-037-HO.jpg,244.0081966,242.0082643,428.0197526,69.32307279,123.5148516,51.1200581,658.140658
CFD-BM-044-038-HC.jpg,249.0180716,249.008032,420.0470056,69.62982554,122.7148707,54.64208544,642.5678645
CFD-BM-044-051-F.jpg,239.002092,234,424.2583655,61.91871547,100.0617056,54.10125932,631.4024135
CFD-BM-045-004-N.jpg,258.1240012,253.0968194,402.0422513,65.5582156,111.8442618,63.21969779,593.937172
CFD-BM-045-045-F.jpg,264.0170449,261.0172408,447.0670946,67.17124124,120.5517266,55.02980849,675.5624986
CFD-BM-045-055-HO.jpg,265.0018868,262.0019084,427.1230671,71.31375551,125.4794068,56.35702081,660.7624537
CFD-BM-045-057-HC.jpg,267.0299609,264.0303013,419.0016667,69.57773099,123.4227684,59.91666081,632.987826
CFD-BM-045-061-A.jpg,260.0019231,255.0019608,416.0061793,67.85350696,116.0996113,58.75074068,632.6257983
CFD-BM-046-006-N.jpg,238.0021008,233,416.0454532,61.69142399,111.710654,55.59166262,602.31926
CFD-BM-046-039-HO.jpg,242.0743687,239.0753019,423.0315166,66.56957115,125.1102752,52.75316187,631.2614057
CFD-BM-046-042-HC.jpg,250.0079999,247.008097,446.0396538,68.31007231,125.0898537,50.12077433,686.8625113
CFD-BM-046-048-A.jpg,230.03478,227.0352396,434.0226899,62.23360586,120.2470367,49.51673991,638.4122947
CFD-BM-046-063-F.jpg,248.1289987,245.1305774,413.0017361,65.08364826,122.5432143,57.97872422,599.3682931
CFD-BM-200-046-N.jpg,263.0304165,258.0310059,439.0434736,65.12908678,115.7609682,57.12106291,653.1942161
CFD-BM-201-077-N.jpg,251.0318705,246.0325182,441,66.66653535,111.3470866,51.68092376,685.6822662
CFD-BM-202-063-N.jpg,239.0522955,235.0765833,420.0465524,64.57070694,107.5929268,53.31315534,639.9541079
CFD-BM-203-001-N.jpg,243.0329196,237.0527367,459.2205071,61.17444691,107.7270052,49.25046901,687.9757257
CFD-BM-204-003-N.jpg,228.035085,223.0560468,449.0181853,56.50926019,103.7698339,49.57188956,641.7536392
CFD-BM-205-001-N.jpg,271.0461215,268.0298491,453.0170928,68.45027907,118.2816432,55.24546831,694.5709069
CFD-BM-206-114-N.jpg,238.0336111,234.0341855,439.0053933,58.48513201,113.9589042,53.92043143,611.7836756
CFD-BM-207-024-N.jpg,241.0331927,237.0337529,431.0228648,60.79768695,111.9606479,54.72438683,619.0991033
CFD-BM-208-065-N.jpg,229,225,432.0016722,56.35528931,111.2145884,53.74765414,592.3330809
CFD-BM-209-088-N.jpg,227.1409254,224.1093483,447.0213143,55.1514627,108.5757478,51.44594926,613.8390297
CFD-BM-210-148-N.jpg,258.0174413,254.0177159,442.0015823,63.92776434,117.1680449,56.0617967,645.9085924
CFD-BM-211-174-N.jpg,231.0086578,226.0088494,418.076348,62.0058066,108.7358269,52.33124063,617.2257322
CFD-BM-212-117-N.jpg,236.1355543,232.1378901,446.0101034,56.26403963,113.4645321,53.72156654,607.478077
